,name,text
30,HiKu. 400 - 425 Watt. Monocrystalline PERC. (425W),"name:HiKu. 400 - 425 Watt. Monocrystalline PERC. (425W);Manufacturer(brand):Canadian Solar;cell type:Monocrystalline;number of cells:132.0;wattage:425.0;height:35mm;weight:10.21;application:Commercial;product url:[HiKu. 400 - 425 Watt. Monocrystalline PERC. (425W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-hiku-400-425-watt-monocrystalline-perc-425w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/dac5fc3c-3b66-4699-8cc2-8133577298d6/HiKu.%20400%20-%20425%20Watt.%20Monocrystalline%20PERC.%20%28425W%29_img.jpg]"
31,Duomax BIFACIAL DUAL GLASS 60-LAYOUT FRAMED MODULE - 295 - 310 Watt (310W),"name:Duomax BIFACIAL DUAL GLASS 60-LAYOUT FRAMED MODULE - 295 - 310 Watt (310W);Manufacturer(brand):Trina Solar;cell type:Monocrystalline;number of cells:60.0;wattage:310.0;height:25mm;weight:26.0;application:Residential;product url:[Duomax BIFACIAL DUAL GLASS 60-LAYOUT FRAMED MODULE - 295 - 310 Watt (310W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-duomax-bifacial-dual-glass-60-layout-framed-module-295-310-watt-310w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/6530766a-69f1-4302-8913-a8f1701df036/Duomax%20BIFACIAL%20DUAL%20GLASS%2060-LAYOUT%20FRAMED%20MODULE%20-%20295%20-%20310%20Watt%20%28310W%29_img.jpg]"
32,Tiger Neo N-type 72HL4-9V. 565-585 Watt. Mono Facial Module. N-Type. (580W),"name:Tiger Neo N-type 72HL4-9V. 565-585 Watt. Mono Facial Module. N-Type. (580W);Manufacturer(brand):Jinko Solar;cell type:N-type Monocrystalline;number of cells:144.0;wattage:580.0;height:35mm;weight:12.7;application:Commercial;product url:[Tiger Neo N-type 72HL4-9V. 565-585 Watt. Mono Facial Module. N-Type. (580W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-tiger-neo-n-type-72hl4-9v-565-585-watt-mono-facial-module-n-type-580w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/5f4f1e1a-861a-48c7-ba01-16f3b855003b/Tiger%20Neo%20N-type%2072HL4-9V.%20565-585%20Watt.%20Mono%20Facial%20Module.%20N-Type.%20%28580W%29_img.jpg]"
33,Mono 465W MBB Half-Cell Module  - 440 - 465 Watt (460W),"name:Mono 465W MBB Half-Cell Module  - 440 - 465 Watt (460W);Manufacturer(brand):JA Solar;cell type:Monocrystalline;number of cells:144.0;wattage:460.0;height:40mm;weight:25.0;application:Commercial;product url:[Mono 465W MBB Half-Cell Module  - 440 - 465 Watt (460W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-mono-465w-mbb-half-cell-module-440-465-watt-460w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/a37880e1-10a1-4caf-93f7-60dce1ac9535/Mono%20465W%20MBB%20Half-Cell%20Module%20%20-%20440%20-%20465%20Watt%20%28460W%29_img.jpg]"
34,Mono 465W MBB Half-Cell Module  - 440 - 465 Watt (445W),"name:Mono 465W MBB Half-Cell Module  - 440 - 465 Watt (445W);Manufacturer(brand):JA Solar;cell type:Monocrystalline;number of cells:144.0;wattage:445.0;height:40mm;weight:25.0;application:Commercial;product url:[Mono 465W MBB Half-Cell Module  - 440 - 465 Watt (445W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-mono-465w-mbb-half-cell-module-440-465-watt-445w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/7d4f10d7-3786-4c79-a839-1d7035a38da1/Mono%20465W%20MBB%20Half-Cell%20Module%20%20-%20440%20-%20465%20Watt%20%28445W%29_img.jpg]"
35,Q.PEAK DUO XL-G10 SERIES - 475 - 490 Watt (475W),"name:Q.PEAK DUO XL-G10 SERIES - 475 - 490 Watt (475W);Manufacturer(brand):Q Cells;cell type:Monocrystalline;number of cells:156.0;wattage:475.0;height:35mm;weight:29.1;application:Commercial;product url:[Q.PEAK DUO XL-G10 SERIES - 475 - 490 Watt (475W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-q-peak-duo-xl-g10-series-475-490-watt-475w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/c7f049e7-760d-40c8-9f81-bb4168040a8f/Q.PEAK%20DUO%20XL-G10%20SERIES%20-%20475%20-%20490%20Watt%20%28475W%29_img.jpg]"
36,Vertex BACKSHEET MONOCRYSTALLINE MODULE  - 380 - 405 Watt (380W),"name:Vertex BACKSHEET MONOCRYSTALLINE MODULE  - 380 - 405 Watt (380W);Manufacturer(brand):Trina Solar;cell type:Monocrystalline;number of cells:120.0;wattage:380.0;height:30mm;weight:21.0;application:Residential;product url:[Vertex BACKSHEET MONOCRYSTALLINE MODULE  - 380 - 405 Watt (380W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-vertex-backsheet-monocrystalline-module-380-405-watt-380w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/4afe0dbb-2ac1-4446-8401-cd2f72852f75/Vertex%20BACKSHEET%20MONOCRYSTALLINE%20MODULE%20%20-%20380%20-%20405%20Watt%20%28380W%29_img.jpeg]"
37,Mono 340W MBB Half-Cell Module - 320 - 340 Watt (325W),"name:Mono 340W MBB Half-Cell Module - 320 - 340 Watt (325W);Manufacturer(brand):JA Solar;cell type:Monocrystalline;number of cells:120.0;wattage:325.0;height:35mm;weight:18.7;application:Residential;product url:[Mono 340W MBB Half-Cell Module - 320 - 340 Watt (325W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-mono-340w-mbb-half-cell-module-320-340-watt-325w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/e69ae982-3ea4-4e5b-8821-85a332331fef/Mono%20340W%20MBB%20Half-Cell%20Module%20-%20320%20-%20340%20Watt%20%28325W%29_img.jpg]"
38,Mono 465W MBB Bifacial Monocrystalline PERC - 440 - 465 Watt (455W),"name:Mono 465W MBB Bifacial Monocrystalline PERC - 440 - 465 Watt (455W);Manufacturer(brand):JA Solar;cell type:Monocrystalline;number of cells:144.0;wattage:455.0;height:35mm;weight:27.3;application:Commercial;product url:[Mono 465W MBB Bifacial Monocrystalline PERC - 440 - 465 Watt (455W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-mono-465w-mbb-bifacial-monocrystalline-perc-440-465-watt-455w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/caf17973-253d-4a06-986d-eca7633d27de/Mono%20465W%20MBB%20Bifacial%20Monocrystalline%20PERC%20-%20440%20-%20465%20Watt%20%28455W%29_img.jpg]"
39,Jinko Tiger Neo-JKM420N-54HL4R-B,"name:Jinko Tiger Neo-JKM420N-54HL4R-B;Manufacturer(brand):Jinko Solar;cell type:N-type Monocrystalline;number of cells:108.0;wattage:420.0;height:30mm;weight:22.0;application:Commercial;product url:[Jinko Tiger Neo-JKM420N-54HL4R-B](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-jinko-solar-tiger-neo-420w"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/ca00aff9-9895-4970-8c62-a6884c2bdc50/Jinko_JKM420-440_BlackOn-Black_1.jpg]"
40,MULTI-BUSBAR 120 HALF-CELL BOB MODULE 310-335 Watt (320W),"name:MULTI-BUSBAR 120 HALF-CELL BOB MODULE 310-335 Watt (320W);Manufacturer(brand):Trina Solar;cell type:Monocrystalline;number of cells:120.0;wattage:320.0;height:35mm;weight:18.0;application:Residential;product url:[MULTI-BUSBAR 120 HALF-CELL BOB MODULE 310-335 Watt (320W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-multi-busbar-120-half-cell-bob-module-310-335-watt-320w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/68a4368f-642f-4c86-99f2-fa3cc42b3735/MULTI-BUSBAR%20120%20HALF-CELL%20BOB%20MODULE%20310-335%20Watt%20%28320W%29_img.jpg]"
41,RSM40-8-385MB-405MB - 385 - 405 Watt (390W),"name:RSM40-8-385MB-405MB - 385 - 405 Watt (390W);Manufacturer(brand):Risen Energy;cell type:Monocrystalline;number of cells:120.0;wattage:390.0;height:30mm;weight:21.0;application:Residential;product url:[RSM40-8-385MB-405MB - 385 - 405 Watt (390W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-rsm40-8-385mb-405mb-385-405-watt-390w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/364c4ed9-191b-4225-90dd-ef1b9d657a47/RSM40-8-385MB-405MB%20-%20385%20-%20405%20Watt%20%28390W%29_img.jpg]"
42,Eagle 72HM G5b. 525-545 Watt. Half Cell Bifacial. (545W),"name:Eagle 72HM G5b. 525-545 Watt. Half Cell Bifacial. (545W);Manufacturer(brand):Jinko Solar;cell type:Half-Cell;number of cells:144.0;wattage:545.0;height:40mm;weight:13.34;application:Commercial;product url:[Eagle 72HM G5b. 525-545 Watt. Half Cell Bifacial. (545W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-eagle-72hm-g5b-525-545-watt-half-cell-bifacial-545w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/d54c4e31-e225-46c6-a2e6-386cc335060e/Eagle%2072HM%20G5b.%20525-545%20Watt.%20Half%20Cell%20Bifacial.%20%28545W%29_img.png]"
43,"Polycrystalline PV Module - PENTA+ Classic	 - 280 - 295 Watt (295W)","name:Polycrystalline PV Module - PENTA+ Classic	 - 280 - 295 Watt (295W);Manufacturer(brand):Astronergy;cell type:Polycrystalline;number of cells:nan;wattage:295.0;height:35mm;weight:18.4;application:Residential;product url:[Polycrystalline PV Module - PENTA+ Classic	 - 280 - 295 Watt (295W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-polycrystalline-pv-module-penta-classic-280-295-watt-295w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/ba5bb3bd-c7cc-43e0-abb3-1338817f7bcc/Polycrystalline%20PV%20Module%20-%20PENTA%2B%20Classic%09%20-%20280%20-%20295%20Watt%20%28295W%29_img.jpg]"
44,Tallmax FRAMED 144 HALF-CELL MODULE - 380 - 410 Watt (395W),"name:Tallmax FRAMED 144 HALF-CELL MODULE - 380 - 410 Watt (395W);Manufacturer(brand):Trina Solar;cell type:Monocrystalline PERC;number of cells:144.0;wattage:395.0;height:35mm;weight:22.0;application:Residential;product url:[Tallmax FRAMED 144 HALF-CELL MODULE - 380 - 410 Watt (395W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-tallmax-framed-144-half-cell-module-380-410-watt-395w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/9646d969-e135-413d-b7d8-5bcca50f0df5/Tallmax%20FRAMED%20144%20HALF-CELL%20MODULE%20-%20380%20-%20410%20Watt%20%28395W%29_img.jpeg]"
45,Mono 350W MBB Bifacial Monocrystalline PERC - 330 - 350 Watt (330W),"name:Mono 350W MBB Bifacial Monocrystalline PERC - 330 - 350 Watt (330W);Manufacturer(brand):JA Solar;cell type:Monocrystalline;number of cells:120.0;wattage:330.0;height:30mm;weight:22.0;application:Residential;product url:[Mono 350W MBB Bifacial Monocrystalline PERC - 330 - 350 Watt (330W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-mono-350w-mbb-bifacial-monocrystalline-perc-330-350-watt-330w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/3f1fcc0e-7a02-431b-a0fc-382c7f8ddb1f/Mono%20350W%20MBB%20Bifacial%20Monocrystalline%20PERC%20-%20330%20-%20350%20Watt%20%28330W%29_img.jpg]"
46,LG NeON R Prime 60 Cell  Monocrystalline - 355 - 375 Watt (370W),"name:LG NeON R Prime 60 Cell  Monocrystalline - 355 - 375 Watt (370W);Manufacturer(brand):LG Solar;cell type:Monocrystalline;number of cells:60.0;wattage:370.0;height:40mm;weight:17.5;application:Residential;product url:[LG NeON R Prime 60 Cell  Monocrystalline - 355 - 375 Watt (370W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-lg-neon-r-prime-60-cell-monocrystalline-355-375-watt-370w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/c8f24c39-abe8-495d-bbd0-cd7e80312e3e/LG%20NeON%20R%20Prime%2060%20Cell%20%20Monocrystalline%20-%20355%20-%20375%20Watt%20%28370W%29_img.jpeg]"
47,"RSM132-8-650M-670M	- 650 - 670 Watt (655W)","name:RSM132-8-650M-670M	- 650 - 670 Watt (655W);Manufacturer(brand):Risen Energy;cell type:Monocrystalline;number of cells:132.0;wattage:655.0;height:35mm;weight:36.0;application:Commercial;product url:[RSM132-8-650M-670M	- 650 - 670 Watt (655W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-rsm132-8-650m-670m-650-670-watt-655w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/e72db9d1-5c9a-4a5b-823a-bd6ec77a179a/RSM132-8-650M-670M%09-%20650%20-%20670%20Watt%20%28655W%29_img.jpeg]"
48,Duomax BIFACIAL DUAL GLASS 144 CELL MULTI BUSBAR MODULE - 390-415 Watt (400W),"name:Duomax BIFACIAL DUAL GLASS 144 CELL MULTI BUSBAR MODULE - 390-415 Watt (400W);Manufacturer(brand):Trina Solar;cell type:Monocrystalline;number of cells:144.0;wattage:400.0;height:30mm;weight:26.0;application:Residential;product url:[Duomax BIFACIAL DUAL GLASS 144 CELL MULTI BUSBAR MODULE - 390-415 Watt (400W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-duomax-bifacial-dual-glass-144-cell-multi-busbar-module-390-415-watt-400w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/2fa8df38-36bc-4325-88f7-18119f4be83f/Duomax%20BIFACIAL%20DUAL%20GLASS%20144%20CELL%20MULTI%20BUSBAR%20MODULE%20-%20390-415%20Watt%20%28400W%29_img.jpg]"
49,LG NeON R Prime 60 Cell  Monocrystalline - 355 - 375 Watt (355W),"name:LG NeON R Prime 60 Cell  Monocrystalline - 355 - 375 Watt (355W);Manufacturer(brand):LG Solar;cell type:Monocrystalline;number of cells:60.0;wattage:355.0;height:40mm;weight:17.5;application:Residential;product url:[LG NeON R Prime 60 Cell  Monocrystalline - 355 - 375 Watt (355W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-lg-neon-r-prime-60-cell-monocrystalline-355-375-watt-355w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/3bebea1f-6f41-4846-be49-d14995ff0260/LG%20NeON%20R%20Prime%2060%20Cell%20%20Monocrystalline%20-%20355%20-%20375%20Watt%20%28355W%29_img.jpeg]"
50,Mono 465W MBB Bifacial Monocrystalline PERC - 440 - 465 Watt (460W),"name:Mono 465W MBB Bifacial Monocrystalline PERC - 440 - 465 Watt (460W);Manufacturer(brand):JA Solar;cell type:Monocrystalline;number of cells:144.0;wattage:460.0;height:35mm;weight:27.3;application:Commercial;product url:[Mono 465W MBB Bifacial Monocrystalline PERC - 440 - 465 Watt (460W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-mono-465w-mbb-bifacial-monocrystalline-perc-440-465-watt-460w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/7cecc2ea-9c16-4122-bb70-562a1556418b/Mono%20465W%20MBB%20Bifacial%20Monocrystalline%20PERC%20-%20440%20-%20465%20Watt%20%28460W%29_img.jpg]"
51,HiHero. 415 - 440 Watt. High Efficiency Heterojunction Cell Technology.  (420W),"name:HiHero. 415 - 440 Watt. High Efficiency Heterojunction Cell Technology.  (420W);Manufacturer(brand):Canadian Solar;cell type:HJT cells;number of cells:108.0;wattage:420.0;height:30mm;weight:10.43;application:Commercial;product url:[HiHero. 415 - 440 Watt. High Efficiency Heterojunction Cell Technology.  (420W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-hihero-415-440-watt-high-efficiency-heterojunction-cell-technology-420w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/94b62864-c61d-4cbb-91d2-34db364abcff/HiHero.%20415%20-%20440%20Watt.%20High%20Efficiency%20Heterojunction%20Cell%20Technology.%20%20%28420W%29_img.jpg]"
52,Hi-MO 4m - 365 - 385 Watt (375W),"name:Hi-MO 4m - 365 - 385 Watt (375W);Manufacturer(brand):LONGi;cell type:nan;number of cells:120.0;wattage:375.0;height:35mm;weight:19.5;application:Residential;product url:[Hi-MO 4m - 365 - 385 Watt (375W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-hi-mo-4m-365-385-watt-375w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/27a22fdf-3716-447d-84b4-0b80a3ad608a/Hi-MO%204m%20-%20365%20-%20385%20Watt%20%28375W%29_img.jpeg]"
53,DEEP BLUE 3.0 - JAM54S30  - 395 - 420 Watt (410W),"name:DEEP BLUE 3.0 - JAM54S30  - 395 - 420 Watt (410W);Manufacturer(brand):JA Solar;cell type:Monocrystalline;number of cells:108.0;wattage:410.0;height:30mm;weight:21.5;application:Residential;product url:[DEEP BLUE 3.0 - JAM54S30  - 395 - 420 Watt (410W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-deep-blue-3-0-jam54s30-395-420-watt-410w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/4c5d71e0-244e-4526-93ef-ec8a355f42a5/DEEP%20BLUE%203.0%20-%20JAM54S30%20%20-%20395%20-%20420%20Watt%20%28410W%29_img.jpg]"
54,Duomax BIFACIAL DUAL GLASS 72-LAYOUT MODULE - 350 - 370 Watt (350W),"name:Duomax BIFACIAL DUAL GLASS 72-LAYOUT MODULE - 350 - 370 Watt (350W);Manufacturer(brand):Trina Solar;cell type:Monocrystalline;number of cells:72.0;wattage:350.0;height:25mm;weight:31.0;application:Residential;product url:[Duomax BIFACIAL DUAL GLASS 72-LAYOUT MODULE - 350 - 370 Watt (350W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-duomax-bifacial-dual-glass-72-layout-module-350-370-watt-350w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/0e537da3-679f-4712-883f-45d76b3dedc8/Duomax%20BIFACIAL%20DUAL%20GLASS%2072-LAYOUT%20MODULE%20-%20350%20-%20370%20Watt%20%28350W%29_img.jpeg]"
55,Tiger Neo N-type 72HL4-9V. 565-585 Watt. Mono Facial Module. N-Type. (570W),"name:Tiger Neo N-type 72HL4-9V. 565-585 Watt. Mono Facial Module. N-Type. (570W);Manufacturer(brand):Jinko Solar;cell type:N-type Monocrystalline;number of cells:144.0;wattage:570.0;height:35mm;weight:12.7;application:Commercial;product url:[Tiger Neo N-type 72HL4-9V. 565-585 Watt. Mono Facial Module. N-Type. (570W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-tiger-neo-n-type-72hl4-9v-565-585-watt-mono-facial-module-n-type-570w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/c477578b-4e27-4875-a223-b4616cfdbfef/Tiger%20Neo%20N-type%2072HL4-9V.%20565-585%20Watt.%20Mono%20Facial%20Module.%20N-Type.%20%28570W%29_img.jpg]"
56,Polycrystalline high power solar modules - PENTA+ -  275 - 290 Watt (275W),"name:Polycrystalline high power solar modules - PENTA+ -  275 - 290 Watt (275W);Manufacturer(brand):Astronergy;cell type:Monocrystalline PERC;number of cells:60.0;wattage:275.0;height:40mm;weight:18.2;application:Residential;product url:[Polycrystalline high power solar modules - PENTA+ -  275 - 290 Watt (275W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-polycrystalline-high-power-solar-modules-penta-275-290-watt-275w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/3f166781-6537-4d95-8a7b-ea7cd2642d0a/Polycrystalline%20high%20power%20solar%20modules%20-%20PENTA%2B%20-%20%20275%20-%20290%20Watt%20%28275W%29_img.jpg]"
57,Vertex BACKSHEET MONOCRYSTALLINE MODULE  - 380 - 405 Watt (400W),"name:Vertex BACKSHEET MONOCRYSTALLINE MODULE  - 380 - 405 Watt (400W);Manufacturer(brand):Trina Solar;cell type:Monocrystalline;number of cells:120.0;wattage:400.0;height:30mm;weight:21.0;application:Residential;product url:[Vertex BACKSHEET MONOCRYSTALLINE MODULE  - 380 - 405 Watt (400W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-vertex-backsheet-monocrystalline-module-380-405-watt-400w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/c89a79b7-d349-4c71-90a8-d9eb0ad0b4d2/Vertex%20BACKSHEET%20MONOCRYSTALLINE%20MODULE%20%20-%20380%20-%20405%20Watt%20%28400W%29_img.jpeg]"
58,Mono 390W MBB Half-Cell Module  - 365-390 Watt (375W),"name:Mono 390W MBB Half-Cell Module  - 365-390 Watt (375W);Manufacturer(brand):JA Solar;cell type:Monocrystalline;number of cells:120.0;wattage:375.0;height:35mm;weight:20.5;application:Residential;product url:[Mono 390W MBB Half-Cell Module  - 365-390 Watt (375W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-mono-390w-mbb-half-cell-module-365-390-watt-375w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/0b66276c-485e-4663-b279-4c923f2927ea/Mono%20390W%20MBB%20Half-Cell%20Module%20%20-%20365-390%20Watt%20%28375W%29_img.jpg]"
59,BiHiKu6. 520 - 550 Watt. Bifacial Monocrystalline PERC.  (530W),"name:BiHiKu6. 520 - 550 Watt. Bifacial Monocrystalline PERC.  (530W);Manufacturer(brand):Canadian Solar;cell type:Monocrystalline;number of cells:144.0;wattage:530.0;height:30mm;weight:14.56;application:Commercial;product url:[BiHiKu6. 520 - 550 Watt. Bifacial Monocrystalline PERC.  (530W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-bihiku6-520-550-watt-bifacial-monocrystalline-perc-530w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/cccf361e-4b37-409b-a817-42f4e89a6093/BiHiKu6.%20520%20-%20550%20Watt.%20Bifacial%20Monocrystalline%20PERC.%20%20%28530W%29_img.jpg]"
60,Deep Blue 4.0 - JAM54D40 - 410 - 435 Watt (425W),"name:Deep Blue 4.0 - JAM54D40 - 410 - 435 Watt (425W);Manufacturer(brand):JA Solar;cell type:Monocrystalline;number of cells:108.0;wattage:425.0;height:30mm;weight:21.5;application:Commercial;product url:[Deep Blue 4.0 - JAM54D40 - 410 - 435 Watt (425W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-deep-blue-4-0-jam54d40-410-435-watt-425w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/52c56f27-787d-4c12-b863-dc52dc878ad7/Deep%20Blue%204.0%20-%20JAM54D40%20-%20410%20-%20435%20Watt%20%28425W%29_img.jpg]"
61,Tallmax FRAMED 144 HALF-CELL MODULE - 380 - 410 Watt (410W),"name:Tallmax FRAMED 144 HALF-CELL MODULE - 380 - 410 Watt (410W);Manufacturer(brand):Trina Solar;cell type:Monocrystalline PERC;number of cells:144.0;wattage:410.0;height:35mm;weight:22.0;application:Residential;product url:[Tallmax FRAMED 144 HALF-CELL MODULE - 380 - 410 Watt (410W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-tallmax-framed-144-half-cell-module-380-410-watt-410w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/292b2d9b-a825-4cb6-a779-92d59377226a/Tallmax%20FRAMED%20144%20HALF-CELL%20MODULE%20-%20380%20-%20410%20Watt%20%28410W%29_img.jpeg]"
62,MULTI-BUSBAR 120 HALF-CELL BOB MODULE 310-335 Watt (325W),"name:MULTI-BUSBAR 120 HALF-CELL BOB MODULE 310-335 Watt (325W);Manufacturer(brand):Trina Solar;cell type:Monocrystalline;number of cells:120.0;wattage:325.0;height:35mm;weight:18.0;application:Residential;product url:[MULTI-BUSBAR 120 HALF-CELL BOB MODULE 310-335 Watt (325W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-multi-busbar-120-half-cell-bob-module-310-335-watt-325w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/afa0a2c1-df17-4435-88df-bfd07c89a2cb/MULTI-BUSBAR%20120%20HALF-CELL%20BOB%20MODULE%20310-335%20Watt%20%28325W%29_img.jpg]"
63,Hi-MO 4m - 355 - 375 Watt (375W),"name:Hi-MO 4m - 355 - 375 Watt (375W);Manufacturer(brand):LONGi;cell type:nan;number of cells:120.0;wattage:375.0;height:35mm;weight:19.5;application:Residential;product url:[Hi-MO 4m - 355 - 375 Watt (375W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-hi-mo-4m-355-375-watt-375w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/c4e1825b-fb8d-4cfe-82af-7e280beec3d0/Hi-MO%204m%20-%20355%20-%20375%20Watt%20%28375W%29_img.jpg]"
64,Tallmax FRAMED 144 HALF-CELL MODULE - 380 - 410 Watt (405W),"name:Tallmax FRAMED 144 HALF-CELL MODULE - 380 - 410 Watt (405W);Manufacturer(brand):Trina Solar;cell type:Monocrystalline PERC;number of cells:144.0;wattage:405.0;height:35mm;weight:22.0;application:Residential;product url:[Tallmax FRAMED 144 HALF-CELL MODULE - 380 - 410 Watt (405W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-tallmax-framed-144-half-cell-module-380-410-watt-405w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/f73272fc-b574-4b7a-a8ff-ac4a5d78bf3b/Tallmax%20FRAMED%20144%20HALF-CELL%20MODULE%20-%20380%20-%20410%20Watt%20%28405W%29_img.jpeg]"
65,LG NeON H+ Black - 132 Cell - Monocrystalline - 405 (405W),"name:LG NeON H+ Black - 132 Cell - Monocrystalline - 405 (405W);Manufacturer(brand):LG Solar;cell type:Monocrystalline;number of cells:132.0;wattage:405.0;height:40mm;weight:19.7;application:Residential;product url:[LG NeON H+ Black - 132 Cell - Monocrystalline - 405 (405W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-lg-neon-h-black-132-cell-monocrystalline-405-405w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/76c2560c-e215-4503-aed1-3f7167af172a/LG%20NeON%20H%2B%20Black%20-%20132%20Cell%20-%20Monocrystalline%20-%20405%20%28405W%29_img.jpeg]"
